sun_x,sun_y,sun_z
3.3614416397068444e-05,-0.0001156759813137658,-3.021088363430531e-07
3.3851437797415486e-05,-0.00011626672333225206,-3.0450997327839233e-07
3.40894362185801e-05,-0.00011685893751627506,-3.0693203319949984e-07
3.432841949092046e-05,-0.00011745262327165565,-3.0937547065817447e-07
3.4568395505975774e-05,-0.00011804777955215285,-3.1184071246650594e-07
3.48093721768547e-05,-0.00011864440482569406,-3.143281514859853e-07
3.50513573893166e-05,-0.0001192424970420735,-3.1683813967793616e-07
3.529435894240412e-05,-0.00011984205360404447,-3.193709804677951e-07
3.553838447772524e-05,-0.00012044307134432208,-3.219269205461444e-07
3.578344139693526e-05,-0.00012104554651165293,-3.245061413230903e-07
3.602953676769646e-05,-0.00012164947476973114,-3.2710875037027716e-07
3.627667721944746e-05,-0.00012225485121325098,-3.2973477332323034e-07
3.6524868831719614e-05,-0.0001228616704056395,-3.323841468663674e-07
3.677411701946221e-05,-0.0001234699264428288,-3.350567135661473e-07
3.7024426421761654e-05,-0.00012407961304660586,-3.377522194271479e-07
3.727580080222996e-05,-0.00012469072368944016,-3.4047031508543773e-07
3.75282429708404e-05,-0.00012530325175014507,-3.43210561483458e-07
3.778175473765533e-05,-0.0001259171906963485,-3.4597244065572233e-07
3.803633690826736e-05,-0.00012653253428584248,-3.487553718780854e-07
3.8291989328520585e-05,-0.00012714927677501159,-3.515587329104797e-07
3.854871098213794e-05,-0.00012776741311947682,-3.5438188545109553e-07
3.8806500139592705e-05,-0.00012838693915064205,-3.572242033165019e-07
3.90653545506955e-05,-0.00012900785171260902,-3.6008510138770223e-07
3.932527166798318e-05,-0.00012963014874711965,-3.6296406312908293e-07
3.958624888418288e-05,-0.0001302538293194119,-3.658606645644974e-07
3.984828376558204e-05,-0.00013087889358423028,-3.687745929818781e-07
4.011137426431959e-05,-0.00013150534269753506,-3.71705659261288e-07
4.0375518896072505e-05,-0.0001321331786845589,-3.7465380345588845e-07
4.064071687451642e-05,-0.0001327624042779952,-3.7761909396135715e-07
4.090696819926008e-05,-0.0001333930227410092,-3.8060172117155266e-07
4.117427369875428e-05,-0.00013402503768869084,-3.836019868708729e-07
4.144263503332099e-05,-0.00013465845291909373,-3.8662029074613216e-07
4.171205466567555e-05,-0.00013529327226183838,-3.8965711534610325e-07
4.1982535807186304e-05,-0.00013592949944902212,-3.927130106325905e-07
4.225408234790759e-05,-0.00013656713801033147,-3.9578857901506216e-07
4.252669877749046e-05,-0.00013720619119203512,-3.9888446149424745e-07
4.2800390102768404e-05,-0.0001378466618980115,-4.0200132529560514e-07
4.3075161766407314e-05,-0.00013848855265007333,-4.0513985317163273e-07
4.33510195696874e-05,-0.0001391318655644715,-4.083007343996505e-07
4.3627969601354414e-05,-0.00013977660234144713,-4.1148465739688447e-07
4.3906018173577236e-05,-0.0001404227642649231,-4.146923038103057e-07
4.4185171765378184e-05,-0.0001410703522097768,-4.179243439058215e-07
4.446543697343281e-05,-0.0001417193666545396,-4.2118143307123126e-07
4.474682046983214e-05,-0.0001423698076977678,-4.244642092522637e-07
4.502932896622368e-05,-0.00014302167507670112,-4.2777329115498786e-07
4.531296918366335e-05,-0.00014367496818714576,-4.311092770665348e-07
4.5597747827490976e-05,-0.0001443296861037899,-4.3447274416634467e-07
4.5883671566563584e-05,-0.0001449858276003792,-4.378642482201174e-07
4.617074701622788e-05,-0.00014564339116935457,-4.4128432356715685e-07
4.645898072447302e-05,-0.0001463023750406871,-4.4473348332829443e-07
4.674837916076983e-05,-0.0001469627771997487,-4.4821221977583603e-07
4.7038948707167065e-05,-0.00014762459540413106,-4.5172100481905165e-07
4.733069565127662e-05,-0.00014828782719938027,-4.552602905687575e-07
4.762362618083528e-05,-0.00014895246993365175,-4.588305099527598e-07
4.7917746379580545e-05,-0.00014961852077131593,-4.6243207736058453e-07
4.8213062224221815e-05,-0.00015028597670556135,-4.660653893012395e-07
4.8509579582326e-05,-0.00015095483457005018,-4.6973082506196706e-07
4.880730421096901e-05,-0.00015162509104968606,-4.7342874735925386e-07
4.910624175603237e-05,-0.00015229674269055384,-4.771595029759108e-07
4.940639775204675e-05,-0.00015296978590908906,-4.809234233799935e-07
4.970777762250442e-05,-0.00015364421700053056,-4.847208253227878e-07
5.0010386680578274e-05,-0.000154320032146705,-4.885520114141565e-07
5.031423013019883e-05,-0.0001549972274231853,-4.924172706742808e-07
5.061931306745162e-05,-0.00015567579880585946,-4.963168790613226e-07
5.092564048226636e-05,-0.00015635574217693794,-5.002510999747961e-07
5.1233217260376806e-05,-0.00015703705333042212,-5.042201847345327e-07
5.1542048185535825e-05,-0.00015771972797704785,-5.082243730350469e-07
5.185213794197471e-05,-0.00015840376174871087,-5.122638933749067e-07
5.216349111709908e-05,-0.00015908915020237285,-5.163389634603658e-07
5.2476112204415576e-05,-0.0001597758888234395,-5.204497905820392e-07
5.2790005606684416e-05,-0.00016046397302859223,-5.245965719627946e-07
5.310517563929272e-05,-0.0001611533981680471,-5.287794950742728e-07
5.342162653384162e-05,-0.00016184415952720535,-5.329987379185314e-07
5.3739362441937196e-05,-0.0001625362523276485,-5.372544692702034e-07
5.405838743917016e-05,-0.00016322967172742242,-5.415468488732457e-07
5.43787055292629e-05,-0.00016392441282054082,-5.458760275847982e-07
5.470032064835236e-05,-0.0001646204706356292,-5.502421474568382e-07
5.502323666936573e-05,-0.00016531784013361527,-5.546453417441443e-07
5.5347457406429604e-05,-0.00016601651620436019,-5.590857348245616e-07
5.567298661923314e-05,-0.00016671649366210996,-5.635634420146006e-07
5.599982801724044e-05,-0.00016741776723963538,-5.680785692599822e-07
5.632798526361497e-05,-0.0001681203315809133,-5.726312126768163e-07
5.665746197867991e-05,-0.00016882418123219517,-5.772214579146287e-07
5.6988261742689294e-05,-0.00016952931063129916,-5.818493793074512e-07
5.7320388097625936e-05,-0.00017023571409496263,-5.865150387736909e-07
5.765384454767124e-05,-0.00017094338580409888,-5.912184844196081e-07
5.798863455790805e-05,-0.00017165231978682222,-5.95959748795188e-07
5.832476155071944e-05,-0.00017236250989914367,-6.007388467453342e-07
5.866222889923547e-05,-0.0001730739498033022,-6.055557727942407e-07
5.900103991705633e-05,-0.00017378663294379332,-6.104104979973549e-07
5.934119784334983e-05,-0.00017450055252129552,-6.15302966194798e-07
5.968270582229211e-05,-0.00017521570146489027,-6.202330896041433e-07
6.002556687570448e-05,-0.0001759320724032342,-6.252007437013665e-07
6.036978386766054e-05,-0.00017664965763568408,-6.302057613594548e-07
6.071535945982185e-05,-0.0001773684491048066,-6.352479262480358e-07
6.106229605635237e-05,-0.00017808843837222607,-6.40326965548323e-07
6.141059573750883e-05,-0.00017880961660036185,-6.454425421093746e-07
6.176026018146939e-05,-0.0001795319745432535,-6.505942462669697e-07
6.211129057470692e-05,-0.00018025550255029564,-6.557815876658567e-07
6.246368751228856e-05,-0.00018098019058721272,-6.610039875661597e-07
6.281745089091219e-05,-0.0001817060282788449,-6.662607722654949e-07
6.317257979923653e-05,-0.00018243300497810565,-6.715511684114992e-07
6.352907241200034e-05,-0.00018316110986461574,-6.768743010871e-07
6.388692589631593e-05,-0.00018389033207482914,-6.822291955864599e-07
6.424613634000319e-05,-0.0001846206608628699,-6.876147837229498e-07
6.460669871244733e-05,-0.00018535208578787028,-6.930299152871298e-07
6.496860686776368e-05,-0.00018608459691966706,-6.984733748870134e-07
6.533185359770625e-05,-0.00018681818505085536,-7.039439038723254e-07
6.569643073772536e-05,-0.00018755284190018887,-7.094402264288719e-07
6.606232932423069e-05,-0.00018828856029096754,-7.149610783280961e-07
6.642953979523736e-05,-0.00018902533428895746,-7.20505236351675e-07
6.679805222123879e-05,-0.00018976315928770422,-7.260715461926901e-07
6.716785654944296e-05,-0.000190502032034415,-7.316589467290197e-07
6.753894284320142e-05,-0.00019124195059596743,-7.372664889664092e-07
6.791130149977632e-05,-0.00019198291427086536,-7.428933485809626e-07
6.828492343314344e-05,-0.00019272492345797404,-7.485388317264446e-07
6.865980021347339e-05,-0.00019346797949588589,-7.542023744717724e-07
6.90359241602366e-05,-0.0001942120844875609,-7.59883536785605e-07
6.941328839062095e-05,-0.00019495724112373068,-7.655819923254247e-07
6.979188682851714e-05,-0.0001957034525160375,-7.712975154101452e-07
7.017171418147709e-05,-0.00019645072204770876,-7.770299664930583e-07
7.055276589385959e-05,-0.00019719905324635227,-7.827792772638178e-07
7.093503808412792e-05,-0.00019794844968065248,-7.8854543625573e-07
7.131852747331424e-05,-0.0001986989148805713,-7.94328475569684e-07
7.170323131035463e-05,-0.00019945045227917044,-8.001284590844674e-07
7.208914729860111e-05,-0.00020020306517331223,-8.059454723245395e-07
7.247627352650913e-05,-0.00020095675670013568,-8.1177961400701e-07
7.286460840438586e-05,-0.000201711529826201,-8.17630989187222e-07
7.325415060819891e-05,-0.00020246738734642597,-8.234997038597785e-07
7.364489903078827e-05,-0.00020322433189028617,-8.293858608401854e-07
7.403685274036317e-05,-0.00020398236593315337,-8.352895567427864e-07
7.443001094587058e-05,-0.0002047414918110408,-8.412108798758745e-07
7.482437296864813e-05,-0.0002055017117373915,-8.471499088888928e-07
7.521993821969429e-05,-0.00020626302782086176,-8.531067120251563e-07
7.561670618186964e-05,-0.00020702544208331972,-8.590813468536062e-07
7.601467639636503e-05,-0.00020778895647749514,-8.650738603728288e-07
7.641384845281964e-05,-0.00020855357290388763,-8.710842893988377e-07
7.681422198253049e-05,-0.00020931929322667324,-8.77112661164384e-07
7.72157966542598e-05,-0.00021008611928845052,-8.831589940716217e-07
7.761857217220937e-05,-0.00021085405292373984,-8.892232985518562e-07
7.802254827579244e-05,-0.00021162309597120443,-8.953055779959925e-07
7.842772474088764e-05,-0.00021239325028459918,-9.014058297274123e-07
7.883410138230945e-05,-0.00021316451774247802,-9.075240459955703e-07
7.924167805727242e-05,-0.00021393690025670658,-9.13660214973857e-07
7.96504546696636e-05,-0.00021471039977983723,-9.198143217494419e-07
8.006043117497015e-05,-0.00021548501831140612,-9.259863492960735e-07
8.047160758573586e-05,-0.00021626075790321436,-9.321762794233471e-07
8.088398397744301e-05,-0.00021703762066365128,-9.383840936978809e-07
8.129756049473632e-05,-0.00021781560876111663,-9.44609774333299e-07
8.171233735792035e-05,-0.0002185947244265913,-9.508533050469741e-07
8.212831486967642e-05,-0.0002193749699554021,-9.57114671882237e-07
8.254549342195556e-05,-0.00022015634770821899,-9.633938639952417e-07
8.296387350301285e-05,-0.00022093886011131662,-9.696908744059561e-07
8.338345570455657e-05,-0.00022172250965612578,-9.760057007128383e-07
8.38042407289907e-05,-0.00022250729889809236,-9.823383457707074e-07
8.422622939673456e-05,-0.00022329323045485431,-9.886888183311054e-07
8.464942265360597e-05,-0.0002240803070037405,-9.950571336441246e-07
8.507382157825683e-05,-0.00022486853127858493,-1.0014433140201976e-06
8.54994273896513e-05,-0.00022565790606584514,-1.0078473893497545e-06
8.592624145457571e-05,-0.00022644843420000077,-1.014269397577894e-06
8.635426529516884e-05,-0.0002272401185582027,-1.0207093851303028e-06
8.678350059645722e-05,-0.0002280329620541306,-1.0271674072855663e-06
8.721394921387599e-05,-0.00022882696763100736,-1.0336435284876865e-06
8.764561318074916e-05,-0.00022962213825370763,-1.0401378225910771e-06
8.807849471569329e-05,-0.0002304184768998846,-1.0466503730284554e-06
8.85125962298972e-05,-0.00023121598655002822,-1.0531812728898811e-06
8.894792033421367e-05,-0.00023201467017635268,-1.0597306248986402e-06
8.938446984597981e-05,-0.00023281453073039894,-1.066298541266702e-06
8.982224779545609e-05,-0.00023361557112922457,-1.0728851434090237e-06
9.026125743174298e-05,-0.0002344177942400399,-1.0794905614920082e-06
9.070150222799317e-05,-0.0002352212028631405,-1.0861149337869187e-06
9.114298588568994e-05,-0.00023602579971297795,-1.0927584057939813e-06
9.158571233770054e-05,-0.00023683158739721044,-1.0994211290973587e-06
9.202968574974404e-05,-0.00023763856839358288,-1.1061032599052277e-06
9.247491051982636e-05,-0.00023844674502450575,-1.112804957223076e-06
9.292139127509712e-05,-0.00023925611942924238,-1.1195263806024312e-06
9.336913286547018e-05,-0.00024006669353367717,-1.1262676874021267e-06
9.381814035322462e-05,-0.00024087846901773568,-1.1330290294957762e-06
9.426841899767221e-05,-0.0002416914472806695,-1.1398105493586534e-06
9.471997423384568e-05,-0.00024250562940461765,-1.146612375471394e-06
9.517281164404766e-05,-0.0002433210161171226,-1.1534346169891674e-06
9.562693692102057e-05,-0.00024413760775362727,-1.1602773576461594e-06
9.608235582148547e-05,-0.0002449554042214176,-1.1671406488998589e-06
9.653907410889467e-05,-0.0002457744049670035,-1.1740245023716195e-06
9.699709748449818e-05,-0.00024659460894953635,-1.1809288817130491e-06
9.745643150630291e-05,-0.00024741601462351375,-1.1878536941246973e-06
9.791708149626375e-05,-0.0002482386199346476,-1.194798781874723e-06
9.837905243714366e-05,-0.0002490624223332765,-1.2017639143068722e-06
9.884234886193122e-05,-0.00024988741880992946,-1.2087487809789252e-06
9.930697474047314e-05,-0.0002507136059574151,-1.2157529867158729e-06
9.977293336993133e-05,-0.0002515409800629132,-1.2227760494679194e-06
0.00010024022727756411,-0.00025236953723181086,-1.229817401894946e-06
0.00010070885814578776,-0.0002531992735423729,-1.2368763975160019e-06
0.00010117882677004209,-0.00025403018522686296,-1.2439523220305884e-06
0.00010165013305920698,-0.00025486226887077397,-1.2510444100237977e-06
0.00010212277608587883,-0.0002556955216179797,-1.2581518667294353e-06
0.00010259675418969735,-0.00025652994136666894,-1.2652738939063899e-06
0.000103072065131506,-0.0002573655269396748,-1.2724097182853872e-06
0.00010354870629024445,-0.00025820227821384093,-1.2795586205876272e-06
0.00010402667488919173,-0.0002590401961965032,-1.28671996291329e-06
0.00010450596823457948,-0.00025987928304255974,-1.2938932124086004e-06
0.00010498658394842221,-0.0002607195420120086,-1.3010779595360974e-06
0.00010546852017885531,-0.00026156097737405,-1.3082739299132216e-06
0.00010595177577491458,-0.00026240359426876774,-1.3154809894204887e-06
0.00010643635041766859,-0.0002632473985403069,-1.322699142974151e-06
0.0001069222447049008,-0.0002640923965561463,-1.3299285278989762e-06
0.00010740946019122023,-0.0002649385950258318,-1.3371694031653205e-06
0.0001078979993889705,-0.0002657860008299773,-1.3444221358658916e-06
0.00010838786573737943,-0.0002666346208671643,-1.3516871862382373e-06
0.00010887906354814266,-0.0002674844619231835,-1.358965092347328e-06
0.00010937159793534618,-0.00026833553056429315,-1.3662564552898228e-06
0.0001098654747366639,-0.00026918783305403157,-1.3735619255184438e-06
0.00011036070043145736,-0.0002700413752916762,-1.3808821906462442e-06
0.00011085728206001346,-0.00027089616276960635,-1.3882179648950945e-06
0.00011135522714686626,-0.0002717522005464857,-1.39556998020634e-06
0.0001118545436300498,-0.0002726094932331913,-1.4029389789316228e-06
0.00011235523979726019,-0.0002734680449886445,-1.4103257079610483e-06
0.00011285732422925988,-0.000274327859523053,-1.417730914115344e-06
0.00011336080575040643,-0.00027518894010646766,-1.425155340619821e-06
0.00011386569338589954,-0.0002760512895809517,-1.4325997244834372e-06
0.0001143719963251708,-0.00027691491037501865,-1.440064794620318e-06
0.00011487972389076379,-0.00027777980451931003,-1.447551270569491e-06
0.00011538888551203375,-0.0002786459736627444,-1.4550598616884667e-06
0.00011589949070301913,-0.00027951341908858545,-1.4625912667157639e-06
0.00011641154904388358,-0.00028038214173004006,-1.4701461736155166e-06
0.00011692507016538537,-0.0002812521421851342,-1.4777252596333321e-06
0.0001174400637358951,-0.00028212342073070647,-1.4853291915064263e-06
0.00011795653945054484,-0.00028299597733543754,-1.4929586257827964e-06
0.00011847450702215124,-0.0002838698116718819,-1.5006142092139398e-06
0.00011899397617361025,-0.0002847449231275079,-1.5082965791936101e-06
0.00011951495663150847,-0.00028562131081477546,-1.5160063642215849e-06
0.00012003745812073928,-0.0002864989735802971,-1.5237441843765871e-06
0.00012056149035994876,-0.0002873779100131357,-1.531510651786621e-06
0.00012108706305766761,-0.0002882581184522983,-1.5393063710881894e-06
0.00012161418590901228,-0.00028913959699348253,-1.547131939868369e-06
0.00012214286859286094,-0.00029002234349513416,-1.5549879490856075e-06
0.00012267312076942913,-0.0002909063555838669,-1.5628749834665545e-06
0.00012320495207818565,-0.000291791630659292,-1.5707936218772666e-06
0.00012373837213606223,-0.00029267816589829965,-1.5787444376678632e-06
0.00012427339053592163,-0.0002935659582588265,-1.5867279989901867e-06
0.0001248100168452577,-0.00029445500448313847,-1.5947448690882814e-06
0.0001253482606051077,-0.00029534530110064943,-1.6027956065615874e-06
0.00012588813132916336,-0.0002962368444302889,-1.6108807656006805e-06
0.00012642963850307157,-0.0002971296305824273,-1.6190008961951716e-06
0.00012697279158391792,-0.00029802365546035485,-1.6271565443130318e-06
0.00012751759999988927,-0.00029891891476130545,-1.6353482520501327e-06
0.00012806407315011194,-0.0002998154039770077,-1.6435765577481749e-06
0.00012861222040466135,-0.0003007131183937353,-1.6518419960784023e-06
0.00012916205110473803,-0.0003016120530918203,-1.6601450980875804e-06
0.00012971357456300058,-0.0003025122029445826,-1.668486391201582e-06
0.00013026680006404288,-0.0003034135626166174,-1.676866399180599e-06
0.00013082173686499368,-0.0003043161265613721,-1.685285642018402e-06
0.00013137839419620934,-0.00030521988901793047,-1.6937446357761994e-06
0.00013193678126201632,-0.0003061248440069088,-1.702243892339435e-06
0.00013249690724144496,-0.00030703098532535784,-1.7107839190832714e-06
0.00013305878128887471,-0.0003079383065405454,-1.7193652184294807e-06
0.00013362241253448505,-0.0003088468009824869,-1.7279882872739548e-06
0.0001341878100843737,-0.00030975646173507325,-1.7366536162600204e-06
0.00013475498302016343,-0.00031066728162563827,-1.7453616888681459e-06
0.00013532394039786772,-0.00031157925321279907,-1.7541129802875003e-06
0.00013589469124572706,-0.0003124923687724021,-1.7629079560291603e-06
0.00013646724456065233,-0.00031340662028141674,-1.7717470702347353e-06
0.00013704160930282723,-0.00031432199939963645,-1.7806307636279577e-06
0.00013761779438792,-0.0003152384974490897,-1.7895594610508114e-06
0.0001381958086762413,-0.0003161561053911276,-1.7985335685205905e-06
0.00013877566095805716,-0.00031707481380125293,-1.8075534697408353e-06
0.00013935735993413464,-0.0003179946128419023,-1.8166195219986678e-06
0.00013994091419046326,-0.00031891549223359315,-1.8257320513854183e-06
